FrameTimeMillis,MemoryUsageBytes,Technique
5.6155,1661056,CullingDebugWorld
5.5238,1661536,CullingDebugWorld
4.8265,1662016,CullingDebugWorld
5.6664,1662656,CullingDebugWorld
7.0666,1663136,CullingDebugWorld
4.8601,1663616,CullingDebugWorld
5.2151,1664096,CullingDebugWorld
5.1811,1664736,CullingDebugWorld
6.1881,1665216,CullingDebugWorld
4.9359,1665696,CullingDebugWorld
5.4048,1666176,CullingDebugWorld
7.1408,1666656,CullingDebugWorld
5.2307,1667136,CullingDebugWorld
4.8151,1667616,CullingDebugWorld
5.3856,1668000,CullingDebugWorld
8.066,1668480,CullingDebugWorld
5.4505,1668960,CullingDebugWorld
5.9265,1669440,CullingDebugWorld
5.5906,1669920,CullingDebugWorld
4.7093,1670400,CullingDebugWorld
4.9079,1670880,CullingDebugWorld
4.9107,1671360,CullingDebugWorld
5.8921,1671840,CullingDebugWorld
5.1356,1672320,CullingDebugWorld
5.0965,1672800,CullingDebugWorld
4.9895,1673056,CullingDebugWorld
5.6196,1673536,CullingDebugWorld
5.218,1674016,CullingDebugWorld
5.4952,1674656,CullingDebugWorld
5.1466,1675136,CullingDebugWorld
5.4383,1675616,CullingDebugWorld
5.416,1676096,CullingDebugWorld
5.1495,1676736,CullingDebugWorld
5.9316,1677216,CullingDebugWorld
4.7909,1677696,CullingDebugWorld
4.8327,1678176,CullingDebugWorld
5.5558,1678656,CullingDebugWorld
5.6376,1679136,CullingDebugWorld
5.0324,1679616,CullingDebugWorld
5.8236,1680096,CullingDebugWorld
5.023,1680480,CullingDebugWorld
5.3324,1680960,CullingDebugWorld
5.4766,1681440,CullingDebugWorld
5.5681,1681920,CullingDebugWorld
5.6848,1682400,CullingDebugWorld
5.8603,1682880,CullingDebugWorld
5.0395,1683360,CullingDebugWorld
5.272,1683840,CullingDebugWorld
6.5356,1684320,CullingDebugWorld
4.8763,1684800,CullingDebugWorld
5.612,1685280,CullingDebugWorld
5.6441,1685536,CullingDebugWorld
5.6501,1686016,CullingDebugWorld
4.8826,1686496,CullingDebugWorld
5.2189,1687136,CullingDebugWorld
5.6856,1687616,CullingDebugWorld
5.1659,1688096,CullingDebugWorld
5.1016,1688576,CullingDebugWorld
5.4984,1689216,CullingDebugWorld
5.1761,1689696,CullingDebugWorld
5.0447,1690176,CullingDebugWorld
5.7424,1690656,CullingDebugWorld
5.03,1691136,CullingDebugWorld
5.2774,1691616,CullingDebugWorld
5.8903,1692096,CullingDebugWorld
4.8416,1692576,CullingDebugWorld
5.344,1692960,CullingDebugWorld
6.1878,1693440,CullingDebugWorld
5.1214,1693920,CullingDebugWorld
5.4461,1694400,CullingDebugWorld
6.2288,1694880,CullingDebugWorld
4.8207,1695360,CullingDebugWorld
5.2945,1695840,CullingDebugWorld
5.1196,1696320,CullingDebugWorld
5.8329,1696800,CullingDebugWorld
4.7062,1697280,CullingDebugWorld
6.0842,1697760,CullingDebugWorld
6.187,1698016,CullingDebugWorld
6.8338,1698496,CullingDebugWorld
5.4983,1698976,CullingDebugWorld
5.2072,1699616,CullingDebugWorld
5.4975,1700096,CullingDebugWorld
5.042,1700576,CullingDebugWorld
5.0902,1701056,CullingDebugWorld
4.8751,1701696,CullingDebugWorld
5.6651,1702176,CullingDebugWorld
4.9804,1702656,CullingDebugWorld
4.8099,1703136,CullingDebugWorld
5.3569,1703616,CullingDebugWorld
5.6961,1704096,CullingDebugWorld
4.9121,1704576,CullingDebugWorld
5.1411,1704960,CullingDebugWorld
5.9031,1705440,CullingDebugWorld
5.2668,1705920,CullingDebugWorld
4.9144,1706400,CullingDebugWorld
5.2862,1706880,CullingDebugWorld
5.4035,1707360,CullingDebugWorld
5.1216,1707840,CullingDebugWorld
5.1841,1708320,CullingDebugWorld
4.8257,1708800,CullingDebugWorld
5.5154,1709280,CullingDebugWorld
5.1377,1709760,CullingDebugWorld
5.0599,1710240,CullingDebugWorld
4.9552,1710496,CullingDebugWorld
6.35,1710976,CullingDebugWorld
4.6528,1711456,CullingDebugWorld
5.0882,1711936,CullingDebugWorld
5.4094,1712576,CullingDebugWorld
5.6635,1713056,CullingDebugWorld
8.3125,1713536,CullingDebugWorld
6.8158,1714176,CullingDebugWorld
5.3064,1714656,CullingDebugWorld
4.7231,1715136,CullingDebugWorld
5.6255,1715616,CullingDebugWorld
5.3145,1716096,CullingDebugWorld
5.001,1716576,CullingDebugWorld
5.0569,1717056,CullingDebugWorld
5.0099,1717440,CullingDebugWorld
5.6011,1717920,CullingDebugWorld
5.6437,1718400,CullingDebugWorld
5.6321,1718880,CullingDebugWorld
5.2143,1719360,CullingDebugWorld
5.9932,1719840,CullingDebugWorld
5.0803,1720320,CullingDebugWorld
5.1681,1720800,CullingDebugWorld
5.0654,1721280,CullingDebugWorld
5.5826,1721760,CullingDebugWorld
4.935,1722240,CullingDebugWorld
5.1709,1722496,CullingDebugWorld
5.6656,1722976,CullingDebugWorld
5.0181,1723456,CullingDebugWorld
4.817,1723936,CullingDebugWorld
5.4058,1724576,CullingDebugWorld
5.1905,1725056,CullingDebugWorld
5.1677,1725536,CullingDebugWorld
5.2927,1726016,CullingDebugWorld
4.8464,1726656,CullingDebugWorld
5.7999,1727136,CullingDebugWorld
5.1515,1727616,CullingDebugWorld
4.8854,1728096,CullingDebugWorld
4.689,1728576,CullingDebugWorld
6.1347,1729056,CullingDebugWorld
4.6891,1729536,CullingDebugWorld
5.271,1730016,CullingDebugWorld
5.2355,1730400,CullingDebugWorld
