FrameTimeMillis,MemoryUsageBytes,Technique
5.3223,-275056,CullingDebugWorld
5.0936,-274576,CullingDebugWorld
5.121,-274096,CullingDebugWorld
5.2027,-273616,CullingDebugWorld
5.4832,-273136,CullingDebugWorld
5.291,-272656,CullingDebugWorld
5.0172,-272176,CullingDebugWorld
5.4373,-271696,CullingDebugWorld
5.1542,-271216,CullingDebugWorld
5.1257,-270736,CullingDebugWorld
4.8209,-270480,CullingDebugWorld
5.6548,-270000,CullingDebugWorld
4.9867,-269520,CullingDebugWorld
5.0875,-269040,CullingDebugWorld
4.818,-268400,CullingDebugWorld
6.2367,-267920,CullingDebugWorld
4.8464,-267440,CullingDebugWorld
4.9601,-266960,CullingDebugWorld
5.2218,-266320,CullingDebugWorld
5.4653,-265840,CullingDebugWorld
4.8291,-265360,CullingDebugWorld
5.3553,-264880,CullingDebugWorld
4.8138,-264400,CullingDebugWorld
5.5528,-263920,CullingDebugWorld
5.2443,-263440,CullingDebugWorld
4.9863,-262960,CullingDebugWorld
4.8415,-262576,CullingDebugWorld
5.7231,-262096,CullingDebugWorld
5.624,-261616,CullingDebugWorld
5.3658,-261136,CullingDebugWorld
6.3189,-260656,CullingDebugWorld
5.3646,-260176,CullingDebugWorld
5.2908,-259696,CullingDebugWorld
4.8091,-259216,CullingDebugWorld
5.7533,-258736,CullingDebugWorld
5.0194,-258256,CullingDebugWorld
5.1757,-257776,CullingDebugWorld
5.497,-257520,CullingDebugWorld
5.4019,-257040,CullingDebugWorld
4.976,-256560,CullingDebugWorld
5.3967,-255920,CullingDebugWorld
5.9601,-255440,CullingDebugWorld
5.1197,-254960,CullingDebugWorld
5.156,-254480,CullingDebugWorld
5.3421,-253840,CullingDebugWorld
5.9232,-253360,CullingDebugWorld
5.5623,-252880,CullingDebugWorld
5.188,-252400,CullingDebugWorld
5.1656,-251920,CullingDebugWorld
6.104,-251440,CullingDebugWorld
5.2601,-250960,CullingDebugWorld
5.4358,-250576,CullingDebugWorld
5.9871,-250096,CullingDebugWorld
5.0566,-249616,CullingDebugWorld
5.0119,-249136,CullingDebugWorld
5.7788,-248656,CullingDebugWorld
6.7074,-248176,CullingDebugWorld
6.8673,-247696,CullingDebugWorld
5.1912,-247152,CullingDebugWorld
6.4503,-246672,CullingDebugWorld
5.3452,-246192,CullingDebugWorld
5.8277,-245712,CullingDebugWorld
5.061,-245456,CullingDebugWorld
5.8119,-244976,CullingDebugWorld
5.3497,-244496,CullingDebugWorld
5.3025,-223696,CullingDebugWorld
14.3704,680,CullingDebugWorld
64.8745,168648,CullingDebugWorld
17.4492,171072,CullingDebugWorld
16.5574,409920,CullingDebugWorld
65.35641,578248,CullingDebugWorld
16.8785,580704,CullingDebugWorld
7.6136,806768,CullingDebugWorld
57.345,809912,CullingDebugWorld
8.4205,811920,CullingDebugWorld
56.1312,968192,CullingDebugWorld
11.059,970616,CullingDebugWorld
57.4959,1135848,CullingDebugWorld
12.2321,1138048,CullingDebugWorld
8.3719,1304120,CullingDebugWorld
10.422,1306704,CullingDebugWorld
7.5036,1305848,CullingDebugWorld
5.4371,1306328,CullingDebugWorld
5.1227,1306376,CullingDebugWorld
5.5439,1306856,CullingDebugWorld
4.9696,1307336,CullingDebugWorld
5.2816,1307816,CullingDebugWorld
5.267,1308296,CullingDebugWorld
5.6447,1308776,CullingDebugWorld
6.5826,1309256,CullingDebugWorld
6.894,1309640,CullingDebugWorld
7.2481,1310120,CullingDebugWorld
5.8712,1310600,CullingDebugWorld
4.8344,1311080,CullingDebugWorld
5.5929,1311560,CullingDebugWorld
4.9439,1312040,CullingDebugWorld
5.2093,1312520,CullingDebugWorld
4.8125,1313000,CullingDebugWorld
6.1434,1313480,CullingDebugWorld
4.7028,1313960,CullingDebugWorld
5.0544,1314440,CullingDebugWorld
5.5805,1314696,CullingDebugWorld
5.5388,1315176,CullingDebugWorld
5.036,1315656,CullingDebugWorld
5.3309,1316136,CullingDebugWorld
4.9752,1316776,CullingDebugWorld
6.0357,1317256,CullingDebugWorld
6.2463,1317736,CullingDebugWorld
4.9108,1318376,CullingDebugWorld
5.7431,1318856,CullingDebugWorld
5.1756,1319336,CullingDebugWorld
5.4291,1319816,CullingDebugWorld
5.3041,1320296,CullingDebugWorld
5.6436,1320776,CullingDebugWorld
5.2362,1321256,CullingDebugWorld
4.8377,1321736,CullingDebugWorld
5.2052,1322120,CullingDebugWorld
5.5357,1322600,CullingDebugWorld
4.8193,1323080,CullingDebugWorld
5.2203,1323560,CullingDebugWorld
